ID,BH050M,BH05106M,BH0515MA,BH0523M,BH0530M,BH0532C,BH0546M,BH0560M,BH0561M,BH057M,BH0585M,BH0910M,BH0920M,BH0930M,BH0940M,BH0950M,BH0960M,BH0970M,BH0980M,BH0985M,BH0990M,BH0995M
e06bb2f150f5e78106033a05611ae3b2,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d78a488f7467d00bd6e35c5a51ee9d3d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
0331db06ff4aecd85f96f88e0bf7cb8a,0,0,0,0,0,0,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97ed40d824f49b6664c76149062f93f3,0,0,0,0,0,0,0,0,0,0,0,20,26,0,0,0,0,0,0,0,0,0
4779f619858f1fe6cf308c4d0daff507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0
9b4f5802be9ee76fb9130bf2617dbde1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0
b26c2f16bcedbacd1bd2618413351897,0,0,0,0,0,6,0,0,0,0,0,17,22,0,0,0,0,0,0,0,0,0
72940737155d67a503297c1d6a825fb1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,29,0,0,0,0
067e4d24b6d2282ea682a5f41e72a2f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25
eaf1360595ec37bb9326dabd1d955d81,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0
1845b0bafad2fb7b1163a6c1a1b69986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,0,0,0,0,0
44d2f6dc0422971da0cb6bc09558c83b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22
b9711364e870c571e3322ffc8db10a04,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0
800395e9a49899c4a249d85f89532695,0,18,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
e7ecabdec81e1d289dd7ee1e19ed4c29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0
d35347b3767d5387bec4385f8a67fd13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,0
d8937e6542d1284fd8b728c60fa2ccac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22
a342fbe0635ba68d4b64ecb6a4b3ab54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
9a73e3e5cdea0899073459c8f1decc14,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0
8d8a9ec783c39bd74971dd05b70d1497,0,0,0,0,0,0,19,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0
a9928eef38968b59749a997b91d6fb53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0
ce49bb965a907c672f56b46fe714b910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,23
03c50a7e031854e56110bc23dbeace2a,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b7d23c8f867749037ba79b8ce694d3aa,0,0,0,0,0,0,0,0,0,0,4,0,0,0,21,0,17,0,0,0,0,0
20d909be561d477051d499b2011180cc,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995dd351aba81a97fab74c1fd2945a46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,18,0
817ca3d1dd84322c93a2055ed0ed454b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,28,0,0
fe6469d69e75a8655ee72a3cb5a246a9,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71c1207136875ef20b1536d6350497fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,11
8593136bb484c32afd7f5c822180798d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,16
dc815ce7100f6fa6a8358b51de6afb3a,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44908b7981ad85145ce52e0e64687610,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,14
e783c3c9d36387ad48635812e1eee77a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,4,0,0,0,0,0,0
c716f5c9e50cb801b17421fa13a1551c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
ccc999865ba5a8204cc085474f1760f8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,0,0,0,0,0,0,0
325811d32971b4b61edf3512ccd30a38,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0
6e3f25bf8f10d927d52ab744170c367b,0,15,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,19
8494ac23270312e9bf3dfca3230a7e95,0,17,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0
1478cd79c538053390592d2f19bd4434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,14
f66d4d726fce666ec469b3e314c7b6d9,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
150f34c86de7c91b8219dd3724079578,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e2326f4a50ffd34eaa317c5a3560202c,0,0,0,9,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
e830dd54204c14f5c0d49ee61a940ca6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,8,6,0,0,0
33495176d4e439fd189a83b1483e429a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
5aa8745d099bf7d00dfa4d5ee6f607a9,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
b85d34587e1dfeeb5f1ae35c94ab518b,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81de2aa274a611099135fdc81ee7de0a,0,12,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,7,0,7
78d14c3edc1d7d136cd947efc9a0afbf,0,0,0,0,0,0,0,0,0,0,0,25,14,0,0,0,0,0,0,0,0,0
0837349ac519df648571a9fc8adc17f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
22dc78019035696be159b03b0f51c7dd,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,4,13,0,0,0,0
8adca0059ca1fce9e801ff7c454a017a,0,0,0,0,0,0,0,0,0,0,0,10,14,14,0,0,0,0,0,0,0,0
6413950a3b95d0f654d4bd67be6204d3,0,0,0,0,0,0,0,0,0,0,0,18,20,0,0,0,0,0,0,0,0,0
83a84535347eb86ef00c937d6fd9ca10,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d566f616ab1b4370b5846c8c88f5a5e4,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4e9a8054fd967052202a96f6da5c0d36,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
86e735e4e3d900a65b7dc2a0e4045053,0,0,0,0,0,0,0,0,0,0,0,25,13,0,0,0,0,0,0,0,0,0
4bed656fd431b03efcb5e66d2f43cef9,0,0,0,0,0,0,0,0,0,0,0,15,23,0,0,0,0,0,0,0,0,0
97fa114035cf26f93032acf935affa5b,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
0bee095742739f16523b97ad6b450632,0,0,0,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6905f2c10f611afe906c82761ca86b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0
0a4a866f8e9b6bb45c1706b304897a39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,9,0,0,0
c5fd6f918472f1d3550ba780b2f7c4f9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,17
4856724910488c0b3e8ade93136e5131,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
abb428084148f7e96f0f8627b2980126,0,0,0,0,6,0,0,0,0,0,0,21,10,0,0,0,0,0,0,0,0,0
0529e1a773bb0b513bf9999f1df73cb1,0,0,0,0,0,0,0,0,0,20,0,17,0,0,0,0,0,0,0,0,0,0
d964a331d7a21bacd96d18c2eb174a55,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
efc886c319c52908b7de1170c3d958c9,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,0,0,0,0,0,0,0
89039e3bbc6c0044c11c1a908ab7a2bb,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0
4b0e70ba09efc5adaabc8e6be681989a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
56e781a0afc56b83f8a337ccb5f29286,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
3a0a96b2e9a13e850d4282c74051df75,0,22,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
942161713b5a254ff271b049c1cac49a,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,0
00ccc3c433e7d00eb0c06c967de170d8,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bf3d0569c20bb03fbfd940a4dcda8730,0,0,0,0,0,0,0,0,0,0,0,24,12,0,0,0,0,0,0,0,0,0
f2024f2af3883acbe15a80a140422293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0
b13a74fac502b22a8075a9cc4be2fe7f,0,0,8,8,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8010aa5e586ee1744c42275924ed1660,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27d780f491b7ed051f239b7e71ffe04d,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fbdbf54517bc6aa308ab5c0f1fb65091,0,0,0,0,0,0,7,0,7,0,0,0,0,0,15,6,0,0,0,0,0,0
6313ea96b3552f46884f7032310bdc72,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
d2c37e2b9aacbb02c1bfcd0543d9ad12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
123a3f9b3b8755eaea846601cfb27e42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,19
ffc81f8a3fd2aaf484df76793c72106e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
29034aed469e0131d67621f5156dab02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0
dc684950f302f101b5f52ecc3b602195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,13,4
593d7f7f8a4a97648fea8747a297ed00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13
50d0ca842154882915c378095736c592,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ab13cda4c6a6ac4bda483df912e8814,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
9b1b43a28d99dc2f471acb22ec9361a2,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bafc83045a30383d98f251c4c36eebe6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,15,11,0,0,0,0
11a14c511c6e3d5d396094dd7407a694,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41237a209e2f4118f14f5565ea9a5e57,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,8,0,10
622dd6862df029f4309d053c9decc1aa,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
fc2a56cad64e1c5d35ba6dc4a4f0b3d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
bc80ecca89112ac4f507e63942a3b8fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,12
8df81c7db819acd1f9463e40ee4bc6a9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,12
0a9d4dd07dcedee4d548ad16e504230e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
6512392c90975c5d269958f1bc0d5dce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
98d86a201817ba50b9954b4b4daeff1c,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0
d0057b678a2861f3f0f5e74790c03de7,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad5eb114b21abcc24df72f176f762723,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0
0987f92905fafa65dab108d9a69b3761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0
c3d3b4990f2438a2ad89cb0b6032c863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0,0,0
b53d89f536e46815b2f552a7b260f158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,19
f183132147dd24d19a0719e6dbdf30c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,10
568257a54703093e9aaecca814bce33d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
d90fb30a0971823008cd645db2a765d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
27abdb13b4a4f14984fbaff4b6a3381c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
9ece20bfa7c9c79ad055d37b60d7c420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
22e81aa023bfea5a5fe67005df82314f,0,0,0,0,0,0,0,0,0,0,0,10,11,11,0,0,0,0,0,0,0,0
56095fc311627e49c8022be3d04339e9,0,0,0,9,15,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
36532165d3de34a057b14fd726ba693a,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
fc476cc00f6ec06150ae679991bd1d76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,11
31892a8865afc473909c75adf14ec9a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,18
f1b634e2490d47ba848f63b5f5714293,0,0,0,0,0,0,0,0,0,0,0,15,17,0,0,0,0,0,0,0,0,0
a18eaa68ce24802b16c4c13df786cdd0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
eeb24509f094a8ebe280185f0c9b5aaf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,17
94dc52f2405bab5530d5e405f9a77e28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,16
0e0cc934cb643a8e73c6fb29e2a4f348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18
150ae4f46b564ba44356097877787e01,0,0,0,0,0,0,0,0,0,0,0,10,21,0,0,0,0,0,0,0,0,0
2273a530d3201452cf1475ac2436f011,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82d9f0157a3dd303cce698e9f90f44f2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,10
856272b38ee89073e688a29534393841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0
385a79e2750557192997357f23e023ce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
8375a5730e42c7d0b990bbc1a4d74819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0
4519454a8391d3e9f16f297cda05aeb3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
4747ec117328e07f96c8452cc6121778,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,12,0,0,0,0,0
6db66c7ba6aa3eede7caef2e209442f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
8c706c0b4b3497f245b8c34c045c1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
3c5d225f234f979b1933346067cd9f13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
5dc8bade384f2a52ca787e03cbcc569a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
eeb677572efa7fa8140bdc91e66b6613,0,0,0,0,0,0,0,3,0,0,0,0,0,27,0,0,0,0,0,0,0,0
d020b88689f9d58d3b677a33bdd47452,0,0,0,0,0,0,0,0,0,0,0,0,11,19,0,0,0,0,0,0,0,0
507ff98b099eec904950201d4eec5766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,17
6fa11aff920708faaa7111f9b2eb36e9,0,0,0,0,0,0,0,0,0,0,0,12,14,0,4,0,0,0,0,0,0,0
b78a4a047eff03212592107c33c3c063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
b8ffa0005e2226486429fa24fba533e0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,5,0,0,0,0
fb881ba123276eea5acc964ba76cb1c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
21550c98c91d99723420565827f84ca2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
66c35d52fc9a19aaab8536492639138e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,16
ee2c2d1fd453d893b3eff46faee64592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,8
8972e35662bf25822e05df85028b842c,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8d78de634e184f62b2c0d1ce1dad8fe3,0,0,22,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1a331c1e68daa71aa684318d6c966f4b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16
7a168d9c3c1f66219ea644c8c40fe4b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
619568d3bd49db81dc484e8f2dea5d3b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
abdcb4f02c862082275f39ab9dd747e7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,7
ab442385834e1030ce44e2f9f569ddb9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d33c9b9b5f4ee5cc9751fc429a852621,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa172376e61d5c9b38436242df9672c6,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
8b511d83d385bd5edf99a18b083d28ff,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
b1ee3d52103f051cb75cc41c8814538f,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
8e24a82d635f718b9543e95435c2db6a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0
1c658ddf3259f0743f3243c5ccea1b76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0
d40bc509175209423c55509b51fa99d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0
154563402636fe1d2b27d3a1913ea6ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14
539771b19d982ac9ea4983c8ccd773f9,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcd1b83b0aa9f70bb75588e53edac457,0,18,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
d072ad7aa8a4f32d4d90aeb36e567adb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,8
e26dd7150141cb63684ba266b63b7f7c,22,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
b644f6ef81c1393c7931041e36c2ca5e,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64a58fc7356c35b05e85e01039109655,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b9d51a95591157f5a595f34ac45c9178,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,11,0,0,0,0,0
ed295ab922eb6e9f86daf5d7b24dcf4b,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
da8c5bbbf281c31f274405b7e41464b6,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
dfef66f3c4441bed943cb0c6a7f21df3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,17,0,0,0
2292f2103536519c5639f4ace3603d8d,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
7e8207f28d14a262cab52c3c38414bd1,0,0,0,0,0,0,0,0,0,0,0,16,12,0,0,0,0,0,0,0,0,0
a19083689d1df0b4a9c4eca5c23a359a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
b4a718233572734afc5663114c77432e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
6cc06b5b4994342ba9f355d491ec3198,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
9f0a64215ef3c499ea5bf678a34aa759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
479a7805309795ff13e73f897e0328d4,0,0,21,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
016d69b98be2438b47fe34c5d52a1878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0
6b34e4173991e16bc691ddd813cc7dac,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
9dac3dcbaf5e77679c78cbc9881ff83f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
36d0bd449b5c3c4d6cc5ed145eab1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,0,0,0
d69a23b9a9078ae352f93ec5aea34a47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0
bfaf76b4b55857861c84353b42059870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0
53d8da6be593cb65271b9e66ad1f7d64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,18
bcb09fca92f6c48773c6c626f0382bd9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,12
675259d5eeea8a0e0d593be3f0f2daa1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
bfd826f76247dbda7699d35c15c63ff4,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,4,0,0,0,0,0
984b8dd12aae70fc5c2612236e6139b7,0,0,0,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ead4bbe2a061c00603fb06a99f5cb3c,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c05b8830fc7c836dd317dc2fd1fb58e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0
3ce2d5db3e29e89b44f4aba87debc235,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200fcc35d05820cbc0f4eaedf07f0e77,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4d542369329a34d2baafd94108f2fed5,0,0,10,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
41f056e6a1d7abb19e3ef11de40e193d,0,0,0,0,0,0,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e56bea2319341ff0ba9c138de0bc8499,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eba500005891f795373b9f6ec37592ff,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,15,0,0,0,0,0
827314fd8a5d39a0a65e931a15d227be,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
4d2e1d8c6ab976d9c4f1fff9786a5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0
3b7eaf020533eacd123a8e7e93c6d319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0
fcc952c55ce540f8aff1461017b765a2,0,0,0,17,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323769d05d06a7e5910220f252bde0e3,0,2,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a049e6d2abd0e5c6d72d8a497df8ec18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
898dac084907bc9c7f9b53e6e6ea7110,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,5,0,0,0
9de7ab1f50cd91165774b2d1d4a0cbf5,0,15,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
0a219dad51788914c5e3e111c7868392,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7378e1990d6122da9907b7e531d1d81d,0,0,0,0,0,0,0,8,0,0,0,0,6,0,11,0,0,0,0,0,0,0
8263b8ebcfe8ee2c08de6e3b60dd0b5c,0,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,5,0,0,0
1d0ba3aa47f76e83c2703ef9acb2ec41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
e6ae20bc7c16e3e79b75ec2b7733b004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
de2e03bce842f8614d178fc297c36609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,16
dbdbaa53576a6747134bb623286b6d0b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,6
5f6f9699dc4e85a4b2cac3769e23c262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,14
6920af98c56293b3655e4a1af02ba666,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
596c66ad333545b4f96addb6d23b8486,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0
